Id,Genre,Formatted Genre
tt0381061,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0454921,"['Biography', 'Drama']",documentary
tt0327084,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0415306,"['Action', 'Comedy', 'Sport']","action, comedy, sport"
tt0389860,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0317919,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0407887,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0443453,['Comedy'],comedy
tt0458352,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0452594,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0443489,"['Drama', 'Music', 'Musical']",music
tt0362120,['Comedy'],comedy
tt0427229,"['Comedy', 'Romance']","comedy, romance"
tt0454848,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0400717,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0452681,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0397313,"['Adventure', 'Drama', 'Family']","adventure, drama, family"
tt0489270,"['Horror', 'Mystery']","horror, mystery"
tt0457510,"['Comedy', 'Family', 'Sport']","comedy, family, sport"
tt0463034,"['Comedy', 'Romance']","comedy, romance"
tt0449010,"['Action', 'Adventure', 'Family']","action, adventure, family"
tt0385880,"['Animation', 'Comedy', 'Family']","animation, comedy, family"
tt0493430,"['Documentary', 'Action', 'Comedy']","documentary, action, comedy"
tt0449089,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0469641,"['Drama', 'History', 'Thriller']","drama, history, thriller"
tt0479143,"['Drama', 'Sport']","drama, sport"
tt0421729,"['Comedy', 'Crime']","comedy, crime"
tt0462590,"['Crime', 'Drama', 'Music']","crime, drama, music"
tt0424095,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0453467,"['Action', 'Sci-Fi', 'Thriller']","action, scifi, thriller"
tt0430357,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0457939,"['Comedy', 'Romance']","comedy, romance"
tt0463985,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0401855,"['Action', 'Fantasy', 'Sci-Fi']","action, fantasy, scifi"
tt0393735,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0409182,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0343737,"['Drama', 'History', 'Thriller']","drama, history, thriller"
tt0449059,"['Comedy', 'Drama']","comedy, drama"
tt0437863,"['Comedy', 'Romance', 'Sport']","comedy, romance, sport"
tt0381971,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0445990,"['Biography', 'Drama', 'Sport']",documentary
tt0450259,"['Adventure', 'Drama', 'Thriller']","adventure, drama, thriller"
tt0436697,"['Biography', 'Drama']",documentary
tt0406816,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0414982,"['Fantasy', 'Horror', 'Thriller']","fantasy, horror, thriller"
tt0482571,"['Drama', 'Mystery', 'Sci-Fi']","drama, mystery, scifi"
tt0410297,"['Drama', 'Fantasy', 'Romance']","drama, fantasy, romance"
tt0472043,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0408345,"['Crime', 'Thriller']","crime, thriller"
tt0466342,"['Comedy', 'Romance']","comedy, romance"
tt0455857,"['Horror', 'Thriller']","horror, thriller"
tt0384537,"['Horror', 'Mystery']","horror, mystery"
tt0758794,"['Drama', 'Sport']","drama, sport"
tt0385726,"['Biography', 'Drama', 'Sport']",documentary
tt0452637,"['Drama', 'Fantasy', 'Mystery']","drama, fantasy, mystery"
tt0454841,['Horror'],horror
tt0455967,"['Comedy', 'Romance']","comedy, romance"
tt0420223,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0443543,"['Drama', 'Mystery', 'Romance']","drama, mystery, romance"
tt0420294,['Horror'],horror
tt0433386,"['Horror', 'Thriller']","horror, thriller"
tt0421206,"['Crime', 'Drama', 'Sport']","crime, drama, sport"
tt0408985,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0457430,"['Drama', 'Fantasy', 'War']","drama, fantasy, war"
tt0762121,"['Drama', 'Family']","drama, family"
tt0405469,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0483726,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0450232,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0384793,['Comedy'],comedy
tt0443632,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0206634,"['Drama', 'Sci-Fi', 'Thriller']","drama, scifi, thriller"
tt0790604,"['Comedy', 'Family']","comedy, family"
tt0446046,"['Drama', 'Music']","drama, music"
tt0449467,['Drama'],drama
tt0417148,"['Action', 'Thriller']","action, thriller"
tt0454945,"['Comedy', 'Romance']","comedy, romance"
tt0418689,"['Drama', 'History', 'War']","drama, history, war"
tt0475276,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0424993,"['Comedy', 'Romance']","comedy, romance"
tt0429589,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0479884,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0430634,"['Comedy', 'Drama', 'Sport']","comedy, drama, sport"
tt0424345,['Comedy'],comedy
tt0497116,['Documentary'],documentary
tt0450345,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt0475944,"['Action', 'Fantasy', 'Horror']","action, fantasy, horror"
tt0441796,"['Horror', 'Thriller']","horror, thriller"
tt0387877,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0465624,"['Comedy', 'Romance', 'Sci-Fi']","comedy, romance, scifi"
tt0425210,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0456020,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0466856,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0434215,"['Adventure', 'Drama', 'Family']","adventure, drama, family"
tt0420087,"['Comedy', 'Drama', 'Music']","comedy, drama, music"
tt0454919,"['Drama', 'Horror', 'Sci-Fi']","drama, horror, scifi"
tt0486551,['Comedy'],comedy
tt0437800,['Drama'],drama
tt0419946,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0429591,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0370032,"['Action', 'Sci-Fi']","action, scifi"
tt0462519,['Comedy'],comedy
tt0455590,"['Biography', 'Drama', 'History']",documentary
tt0465551,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt0397078,"['Comedy', 'Fantasy', 'Romance']","comedy, fantasy, romance"
tt0417433,"['Drama', 'Romance', 'Sport']","drama, romance, sport"
tt0488658,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0422720,"['Biography', 'Drama', 'History']",documentary
tt0462395,"['Comedy', 'Romance']","comedy, romance"
tt0344854,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt0437179,"['Action', 'Horror', 'Thriller']","action, horror, thriller"
tt0437179,"['Action', 'Horror', 'Thriller']","action, horror, thriller"
tt0430779,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0427969,"['Biography', 'Crime', 'Drama']",documentary
tt0498380,"['Drama', 'History', 'War']","drama, history, war"
tt0430431,"['Biography', 'Drama', 'History']",documentary
tt0436331,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0454824,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0462346,"['Comedy', 'Family']","comedy, family"
tt0441909,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0479647,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0417225,"['Crime', 'Drama', 'Musical']",music
tt0349467,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0383060,"['Action', 'Adventure', 'Family']","action, adventure, family"
tt0437777,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0433412,"['Comedy', 'Family', 'Romance']","comedy, family, romance"
tt0308055,"['Drama', 'History']","drama, history"
tt0457513,"['Comedy', 'Mystery']","comedy, mystery"
tt0805526,"['Drama', 'Sport']","drama, sport"
tt0414993,"['Drama', 'Sci-Fi']","drama, scifi"
tt0365830,"['Adventure', 'Comedy', 'Music']","adventure, comedy, music"
tt0453494,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0446755,"['Drama', 'Romance']","drama, romance"
tt0448075,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0439815,"['Comedy', 'Horror', 'Sci-Fi']","comedy, horror, scifi"
tt0433442,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt0401445,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0763304,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0405676,"['Drama', 'Thriller']","drama, thriller"
tt0465142,"['Comedy', 'Music']","comedy, music"
tt0490196,['Comedy'],comedy
tt0454970,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt0439289,"['Comedy', 'Drama']","comedy, drama"
tt0473024,"['Action', 'Sport']","action, sport"
tt0404390,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0473444,"['Drama', 'Romance']","drama, romance"
tt0456554,['Comedy'],comedy
tt0430912,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0470765,['Comedy'],comedy
tt0405296,"['Animation', 'Sci-Fi', 'Thriller']","animation, scifi, thriller"
tt0404203,"['Drama', 'Romance']","drama, romance"
tt0354899,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0454987,"['Comedy', 'Crime']","comedy, crime"
tt0415949,['Comedy'],comedy
tt0437232,"['Biography', 'Drama', 'History']",documentary
tt0425601,"['Comedy', 'Crime']","comedy, crime"
tt0489327,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0364955,"['Comedy', 'Drama']","comedy, drama"
tt1663702,['Documentary'],documentary
tt0449999,['Drama'],drama
tt0492506,['Documentary'],documentary
tt0482546,"['Biography', 'Drama', 'Romance']",documentary
tt0464049,"['Comedy', 'Drama']","comedy, drama"
tt0468489,['Drama'],drama
tt0441048,"['Action', 'Thriller']","action, thriller"
tt0461936,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0396171,"['Crime', 'Drama', 'Fantasy']","crime, drama, fantasy"
tt0456144,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0405508,"['Comedy', 'Drama', 'History']","comedy, drama, history"
tt0439662,"['Drama', 'Romance', 'Thriller']","drama, romance, thriller"
tt0367027,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0473692,"['Documentary', 'Music']","documentary, music"
tt0451176,['Drama'],drama
tt0489037,['Documentary'],documentary
tt0432402,"['Biography', 'Drama']",documentary
tt0432637,"['Action', 'Adventure', 'Romance']","action, adventure, romance"
tt0816631,['Drama'],drama
tt0460611,"['Drama', 'Western']","drama, western"
tt0452624,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt0488414,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0475390,"['Comedy', 'Drama', 'Music']","comedy, drama, music"
tt0419749,"['Biography', 'Comedy', 'Crime']",documentary
tt0420609,"['Biography', 'Crime', 'Drama']",documentary
tt0438315,"['Drama', 'Romance', 'Sport']","drama, romance, sport"
tt0460792,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0443456,"['Drama', 'Romance']","drama, romance"
tt0486358,['Documentary'],documentary
tt0460829,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt0887259,"['Drama', 'Family', 'Fantasy']","drama, family, fantasy"
tt0805184,"['Comedy', 'Mystery', 'Romance']","comedy, mystery, romance"
tt0384814,"['Drama', 'Romance']","drama, romance"
tt0457495,"['Action', 'Adventure', 'Family']","action, adventure, family"
tt0443431,"['Comedy', 'Romance']","comedy, romance"
tt0456481,"['Musical', 'Romance']",music
tt0398842,"['Adventure', 'Drama']","adventure, drama"
tt0853096,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0473488,"['Crime', 'Drama']","crime, drama"
tt0485522,"['Drama', 'Romance']","drama, romance"
tt0457303,"['Comedy', 'Sport']","comedy, sport"
tt0429068,['Drama'],drama
tt0387808,"['Adventure', 'Comedy', 'Sci-Fi']","adventure, comedy, scifi"
tt0489682,"['Adventure', 'Drama']","adventure, drama"
tt0422861,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0424908,"['Biography', 'Drama', 'Music']",documentary
tt0464160,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0488906,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0775076,['Drama'],drama
tt0468094,"['Documentary', 'Drama', 'War']","documentary, drama, war"
tt0444182,"['Drama', 'War']","drama, war"
tt0808142,"['Short', 'Reality-TV']",drama
tt0493459,['Documentary'],documentary
tt0770214,"['Action', 'Comedy', 'Drama']","action, comedy, drama"
tt0284363,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0419434,"['Documentary', 'History', 'Music']","documentary, history, music"
tt0821442,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0489244,['Horror'],horror
tt0468526,['Drama'],drama
tt0775566,"['Documentary', 'War']","documentary, war"
tt0785025,"['Drama', 'Western']","drama, western"
tt0477392,"['Drama', 'Music']","drama, music"
tt0444840,['Romance'],romance
tt0446687,"['Comedy', 'Drama']","comedy, drama"
tt0427089,"['Comedy', 'Music', 'Romance']","comedy, music, romance"
tt0460975,['Sci-Fi'],scifi
tt0422295,"['Biography', 'Drama', 'Romance']",documentary
tt0478366,['Drama'],drama
tt0476805,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0492466,"['Documentary', 'War']","documentary, war"
tt0423169,['Drama'],drama
tt0799954,"['Documentary', 'Drama']","documentary, drama"
tt2033933,"['Animation', 'Action', 'Drama']","animation, action, drama"
tt0461323,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0380268,"['Documentary', 'Crime']","documentary, crime"
tt0762111,"['Documentary', 'History']","documentary, history"
tt0476643,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0489247,"['Documentary', 'Sport']","documentary, sport"
tt0270417,"['Comedy', 'Romance']","comedy, romance"
tt0499596,"['Documentary', 'Drama']","documentary, drama"
tt0844289,['Horror'],horror
tt0455958,"['Comedy', 'Drama', 'Music']","comedy, drama, music"
tt0432290,['Romance'],romance
tt0498097,['Drama'],drama
tt0457308,"['Drama', 'Romance']","drama, romance"
tt0489560,"['Comedy', 'Musical', 'Romance']",music
tt0799916,['Documentary'],documentary
tt0492447,['Documentary'],documentary
tt0772153,['Documentary'],documentary
tt0760160,['Drama'],drama
tt0499603,"['Comedy', 'Drama']","comedy, drama"
tt0464184,"['Comedy', 'Romance']","comedy, romance"
tt0386741,"['Animation', 'Action', 'Sci-Fi']","animation, action, scifi"
tt0455822,"['Comedy', 'Drama']","comedy, drama"
tt0841992,['Documentary'],documentary
tt0840019,['Documentary'],documentary
tt0800981,"['Comedy', 'Thriller']","comedy, thriller"
tt0360323,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0416887,['Comedy'],comedy
tt0763840,"['Action', 'Drama', 'War']","action, drama, war"
tt0425253,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0448166,"['Comedy', 'Drama']","comedy, drama"
tt0424880,"['Drama', 'Romance']","drama, romance"
tt0808438,"['Documentary', 'History']","documentary, history"
tt0474622,"['Comedy', 'Drama']","comedy, drama"
tt0795376,"['Comedy', 'Romance']","comedy, romance"
tt0832906,"['Comedy', 'Drama']","comedy, drama"
tt0810768,['Documentary'],documentary
tt1014673,['Documentary'],documentary
tt4425258,['Documentary'],documentary
tt0783695,"['Drama', 'Romance']","drama, romance"
tt0487894,['Thriller'],thriller
tt0472210,['Documentary'],documentary
tt0495060,"['Documentary', 'Crime', 'Mystery']","documentary, crime, mystery"
tt0493081,['Documentary'],documentary
tt0479965,['Drama'],drama
tt0472186,['Horror'],horror
tt0818682,['Documentary'],documentary
tt0476053,"['Biography', 'Drama', 'History']",documentary
tt0492488,['Documentary'],documentary
tt0446345,"['Documentary', 'War']","documentary, war"
tt0783238,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0830968,['Documentary'],documentary
tt0930057,"['Documentary', 'History', 'War']","documentary, history, war"
tt0481574,['Documentary'],documentary
tt0492492,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0388288,"['Comedy', 'Romance']","comedy, romance"
tt0420835,"['Drama', 'Family']","drama, family"
tt0466665,['Drama'],drama
tt0487092,['Documentary'],documentary
tt0800081,"['Documentary', 'Music']","documentary, music"
tt0420550,['Drama'],drama
tt0491877,['Documentary'],documentary
tt0431461,['Comedy'],comedy
tt0468463,"['Drama', 'Romance']","drama, romance"
tt0489707,['Documentary'],documentary
tt0432337,['Documentary'],documentary
tt0454931,['Drama'],drama
tt1268969,['Documentary'],documentary
tt0449121,"['Documentary', 'Music']","documentary, music"
tt0473500,"['Comedy', 'Romance']","comedy, romance"
tt0795458,['Documentary'],documentary
tt0468580,['N/A'],drama
tt0417614,['Drama'],drama
tt0433405,"['Drama', 'Thriller']","drama, thriller"
tt0830361,"['Action', 'Fantasy', 'Mystery']","action, fantasy, mystery"
tt0455581,['Documentary'],documentary
tt0473174,"['Comedy', 'Romance']","comedy, romance"
tt0460557,"['Comedy', 'Romance']","comedy, romance"
tt0458480,"['Horror', 'Thriller']","horror, thriller"
tt0419081,['Drama'],drama
tt0780606,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0818490,['Drama'],drama
tt0818669,"['Comedy', 'Family']","comedy, family"
tt0479409,"['Documentary', 'Music']","documentary, music"
tt0498379,['Documentary'],documentary
tt1008003,"['Animation', 'Short']",animation
tt0418206,['Comedy'],comedy
tt0402743,"['Horror', 'Thriller']","horror, thriller"
tt0495103,['Documentary'],documentary
tt0487156,"['Action', 'Drama']","action, drama"
tt0785003,['Comedy'],comedy
tt0872335,"['Horror', 'Sci-Fi']","horror, scifi"
tt0413300,"['Action', 'Adventure']","action, adventure"
tt0413267,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
